;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000014265;Tnfrsf19;974.737125;0.986849212;-0.019098434;0.143493146;-0.133096489;0.894117072;0.999879841;TNF receptor superfamily member 19;;;;;
ENSRNOG00000014266;NA;0.550560634;0.985496771;-0.02107695;3.73550321;-0.005642332;0.995498094;0.999879841;NA;;;;;
ENSRNOG00000014268;Abca2;10291.3127;0.941670172;-0.086706263;0.135549809;-0.639663485;0.5223914;0.999879841;ATP binding cassette subfamily A member 2;;;;;
ENSRNOG00000014270;Rer1;1933.803879;0.904938875;-0.144107748;0.080664436;-1.786509095;0.074016866;0.999879841;retention in endoplasmic reticulum sorting receptor 1;;;;;
ENSRNOG00000014272;Rpl35;5440.122285;1.017990347;0.025723881;0.164961621;0.15593858;0.876081434;0.999879841;ribosomal protein L35;;;;;
ENSRNOG00000014274;Trit1;1659.728764;1.127958501;0.173713991;0.111686335;1.555373728;0.119857087;0.999879841;tRNA isopentenyltransferase 1;;;;;
ENSRNOG00000014275;Hook3;4825.53852;1.06292106;0.088034457;0.089878199;0.979486208;0.3273398;0.999879841;hook microtubule-tethering protein 3;;;;;
ENSRNOG00000014276;Plce1;452.9102978;1.114133432;0.155922025;0.244245379;0.638382701;0.523224589;0.999879841;phospholipase C; epsilon 1;;;;
ENSRNOG00000014277;Zdhhc13;1409.022646;1.086523772;0.11971974;0.114715793;1.043620387;0.296661057;0.999879841;zinc finger DHHC-type palmitoyltransferase 13;;;;;
ENSRNOG00000014278;Zfp710;808.0720947;1.006405798;0.009212139;0.093273118;0.098765213;0.921324689;0.999879841;zinc finger protein 710;;;;;
ENSRNOG00000014282;Cebpe;0.817295461;0.357661088;-1.483334927;1.882048168;-0.78814929;0.430609387;0.999879841;CCAAT/enhancer binding protein epsilon;;;;;
ENSRNOG00000014284;Elof1;576.7413731;0.925947021;-0.110998445;0.111977751;-0.99125446;0.321561344;0.999879841;elongation factor 1;;;;;
ENSRNOG00000014285;Ssh2;3482.733293;1.082500008;0.114367036;0.080308714;1.424092489;0.1544197;0.999879841;slingshot protein phosphatase 2;;;;;
ENSRNOG00000014287;Stk11;1202.687265;0.908255778;-0.138829457;0.159575654;-0.869991464;0.384305069;0.999879841;serine/threonine kinase 11;;;;;
ENSRNOG00000014288;Fn1;2064.407645;0.816609489;-0.292281762;0.343547024;-0.85077658;0.394893474;0.999879841;fibronectin 1;;;;;
ENSRNOG00000014289;Arpc2;9044.436653;1.049341357;0.069484071;0.156088338;0.445158634;0.656205118;0.999879841;actin related protein 2/3 complex; subunit 2;;;;
ENSRNOG00000014290;Grm1;3131.298638;1.120470667;0.164104881;0.127375419;1.28835596;0.197622082;0.999879841;glutamate metabotropic receptor 1;;;;;
ENSRNOG00000014291;Elp3;6903.801861;1.00573659;0.008252502;0.076674737;0.107629994;0.914289203;0.999879841;elongator acetyltransferase complex subunit 3;;;;;
ENSRNOG00000014293;Nkd1;628.9660201;0.820232367;-0.285895421;0.193908318;-1.474384513;0.140378092;0.999879841;NKD inhibitor of WNT signaling pathway 1;;;;;
ENSRNOG00000014294;Ptpn6;218.3642697;0.925506356;-0.111685197;0.16533077;-0.675525775;0.499341781;0.999879841;protein tyrosine phosphatase; non-receptor type 6;;;;
ENSRNOG00000014296;Syt10;244.9031411;1.114035768;0.155795554;0.203990628;0.763738781;0.445022925;0.999879841;synaptotagmin 10;;;;;
ENSRNOG00000014297;Sdc4;2018.762994;0.980285213;-0.028726534;0.178218317;-0.161187328;0.871945861;0.999879841;syndecan 4;;;;;
ENSRNOG00000014302;Dlgap3;11777.78374;0.952269421;-0.070558289;0.187855667;-0.375598404;0.707215477;0.999879841;DLG associated protein 3;;;;;
ENSRNOG00000014303;Lrp11;7598.112244;0.972289108;-0.040542735;0.101743693;-0.398479097;0.690277064;0.999879841;LDL receptor related protein 11;;;;;
ENSRNOG00000014305;Fbxo42;1105.754156;1.057361782;0.080469087;0.061853723;1.300957861;0.193272879;0.999879841;F-box protein 42;;;;;
ENSRNOG00000014311;Slc7a8;4864.157317;1.088963768;0.122955953;0.1098993;1.118805609;0.263223078;0.999879841;solute carrier family 7 member 8;;;;;
ENSRNOG00000014312;NA;3.52950388;0.267060102;-1.904763636;0.804134969;-2.36871136;0.017850178;0.999879841;NA;;;;;
ENSRNOG00000014314;Slc39a4;3.789937698;1.193925039;0.255712259;0.801882992;0.31888974;0.749810125;0.999879841;solute carrier family 39 member 4;;;;;
ENSRNOG00000014316;Rapgef1;2993.435454;1.059019611;0.082729305;0.086871409;0.952319141;0.340935153;0.999879841;Rap guanine nucleotide exchange factor 1;;;;;
ENSRNOG00000014317;Arpc5l;2244.472685;0.991338398;-0.012550482;0.079872912;-0.157130647;0.875141885;0.999879841;actin related protein 2/3 complex; subunit 5-like;;;;
ENSRNOG00000014319;Smchd1;2401.670212;1.049121299;0.069181491;0.087167938;0.793657531;0.42739483;0.999879841;structural maintenance of chromosomes flexible hinge domain containing 1;;;;;
ENSRNOG00000014320;Inhba;254.0922492;1.210502719;0.27560632;0.149471405;1.843873215;0.065201619;0.999879841;inhibin subunit beta A;;;;;
ENSRNOG00000014322;Kazn;5086.512751;1.047140749;0.066455372;0.095652924;0.694755263;0.487208688;0.999879841;kazrin; periplakin interacting protein;;;;
ENSRNOG00000014323;Extl2;2901.401709;0.926744039;-0.109757164;0.164302502;-0.668018824;0.504121577;0.999879841;exostosin-like glycosyltransferase 2;;;;;
ENSRNOG00000014328;Frs3;401.1415908;0.981342654;-0.027171127;0.14760466;-0.184080411;0.853950374;0.999879841;fibroblast growth factor receptor substrate 3;;;;;
ENSRNOG00000014330;Pcmt1;9577.101249;0.932884794;-0.100229167;0.104267877;-0.96126602;0.336418429;0.999879841;protein-L-isoaspartate (D-aspartate) O-methyltransferase 1;;;;;
ENSRNOG00000014331;Zfp717;3385.755729;1.001851618;0.00266885;0.112655465;0.023690369;0.981099589;0.999879841;zinc finger protein 717;;;;;
ENSRNOG00000014333;Vcam1;2251.649706;0.908787852;-0.137984544;0.140540759;-0.981811579;0.326192682;0.999879841;vascular cell adhesion molecule 1;;;;;
ENSRNOG00000014336;Mcm5;34.08215601;1.043046155;0.060802999;0.374276005;0.162454975;0.870947582;0.999879841;minichromosome maintenance complex component 5;;;;;
ENSRNOG00000014338;Slc25a25;1693.009365;0.9617395;-0.056281921;0.099756999;-0.564190198;0.572624698;0.999879841;solute carrier family 25 member 25;;;;;
ENSRNOG00000014340;Pdcd7;1307.460882;1.026489475;0.037718835;0.058274164;0.647265135;0.517460362;0.999879841;programmed cell death 7;;;;;
ENSRNOG00000014341;Btbd10;3610.762282;1.092503126;0.127637408;0.098030645;1.30201539;0.192911125;0.999879841;BTB domain containing 10;;;;;
ENSRNOG00000014343;Anln;539.3288929;0.873795627;-0.19463221;0.478348851;-0.406883407;0.684093624;0.999879841;anillin; actin binding protein;;;;
ENSRNOG00000014347;Slc4a2;720.399033;0.829845184;-0.269085883;0.15126191;-1.778940142;0.075249576;0.999879841;solute carrier family 4 member 2;;;;;
ENSRNOG00000014352;Smim12;483.5418647;0.8566275;-0.223260102;0.147478822;-1.513845164;0.130065115;0.999879841;small integral membrane protein 12;;;;;
ENSRNOG00000014353;Sympk;3119.466426;1.035542308;0.050386497;0.122995077;0.409662717;0.682053383;0.999879841;symplekin scaffold protein;;;;;
ENSRNOG00000014354;Cep95;1531.892861;1.144038223;0.194135254;0.111270265;1.744718186;0.081033936;0.999879841;centrosomal protein 95;;;;;
ENSRNOG00000014357;Gja4;43.95139799;0.688820737;-0.537799519;0.270564774;-1.987692306;0.04684573;0.999879841;gap junction protein; alpha 4;;;;
ENSRNOG00000014358;Zic5;129.8519252;0.821050656;-0.28445686;0.185976815;-1.529528612;0.126133452;0.999879841;Zic family member 5;;;;;
ENSRNOG00000014361;Edn1;145.9544547;0.981472019;-0.026980957;0.24028166;-0.112288872;0.910594365;0.999879841;endothelin 1;;;;;
ENSRNOG00000014362;Nudt14;222.9803689;0.927118259;-0.10917472;0.209358898;-0.521471604;0.602038282;0.999879841;nudix hydrolase 14;;;;;
ENSRNOG00000014363;Arhgef3;3482.188569;1.133989709;0.181407548;0.183569729;0.988221471;0.323044195;0.999879841;Rho guanine nucleotide exchange factor 3;;;;;
ENSRNOG00000014365;Gne;1966.776;1.103259014;0.141771534;0.142021005;0.998243427;0.318161333;0.999879841;glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase;;;;;
ENSRNOG00000014366;Shc3;4356.398949;1.03567589;0.050572589;0.152606262;0.331392619;0.74034794;0.999879841;SHC adaptor protein 3;;;;;
ENSRNOG00000014367;Ephb6;5414.979218;0.911302014;-0.133998839;0.210015193;-0.638043548;0.523445333;0.999879841;Eph receptor B6;;;;;
ENSRNOG00000014368;Eif4g3;10886.14722;1.042838343;0.060515534;0.120123075;0.503779428;0.614416386;0.999879841;eukaryotic translation initiation factor 4 gamma;3;;;;
ENSRNOG00000014369;Slc27a4;2221.020895;0.939020415;-0.090771571;0.136791084;-0.663578123;0.506960363;0.999879841;solute carrier family 27 member 4;;;;;
ENSRNOG00000014371;Cdh13;7214.678559;1.152139794;0.204315776;0.16610563;1.230035223;0.218683915;0.999879841;cadherin 13;;;;;
ENSRNOG00000014372;Gjb3;8.952934718;0.679450783;-0.557559044;0.445272592;-1.25217463;0.210506238;0.999879841;gap junction protein; beta 3;;;;
ENSRNOG00000014373;Trim66;1138.396556;0.984414636;-0.022661987;0.117718994;-0.192509184;0.847343374;0.999879841;tripartite motif-containing 66;;;;;
ENSRNOG00000014375;Adgrb2;12500.08433;1.011173973;0.016031235;0.130745271;0.122614262;0.902412561;0.999879841;adhesion G protein-coupled receptor B2;;;;;
ENSRNOG00000014376;Proc;1.886868429;0.341054184;-1.551927135;1.110650318;-1.397313908;0.162319195;0.999879841;protein C; inactivator of coagulation factors Va and VIIIa;;;;
ENSRNOG00000014378;Il1r2;1.578431022;0.527277815;-0.923364797;1.332637002;-0.692885456;0.488381438;0.999879841;interleukin 1 receptor type 2;;;;;
ENSRNOG00000014380;Zfp788;1312.60458;1.058988615;0.082687079;0.085414772;0.96806533;0.333011744;0.999879841;zinc finger protein 788;;;;;
ENSRNOG00000014382;C2cd5;6407.681589;1.185189701;0.245117994;0.107949045;2.270682387;0.023166212;0.999879841;C2 calcium-dependent domain containing 5;;;;;
ENSRNOG00000014385;Wnt2b;12.28635119;0.52211499;-0.937560515;0.664700441;-1.410500816;0.158391856;0.999879841;Wnt family member 2B;;;;;
ENSRNOG00000014387;Chac1;260.4602603;0.976235123;-0.034699436;0.162328065;-0.213761166;0.83073331;0.999879841;ChaC glutathione-specific gamma-glutamylcyclotransferase 1;;;;;
ENSRNOG00000014395;Gli3;837.0373422;1.005431368;0.007814605;0.162221961;0.0481723;0.961578926;0.999879841;GLI family zinc finger 3;;;;;
ENSRNOG00000014398;Scara5;45.1041351;1.527300233;0.610983691;0.450481168;1.356291305;0.175006501;0.999879841;scavenger receptor class A; member 5;;;;
ENSRNOG00000014399;Aamp;3778.775523;0.930938833;-0.103241715;0.109931633;-0.939144747;0.347656433;0.999879841;angio-associated; migratory cell protein;;;;
ENSRNOG00000014405;Aprt;504.0924213;0.83477557;-0.260539714;0.214317195;-1.215673409;0.224109358;0.999879841;adenine phosphoribosyl transferase;;;;;
ENSRNOG00000014414;Qrfpr;32.70932594;0.993552405;-0.00933203;0.303138518;-0.030784705;0.975441238;0.999879841;pyroglutamylated RFamide peptide receptor;;;;;
ENSRNOG00000014415;Hsbp1;10318.51806;0.971075238;-0.042345016;0.088390663;-0.479066618;0.631891237;0.999879841;heat shock factor binding protein 1;;;;;
ENSRNOG00000014419;Brd7;3518.294015;1.084022265;0.116394388;0.092573549;1.257317992;0.208638512;0.999879841;bromodomain containing 7;;;;;
ENSRNOG00000014422;Gtf2e2;690.5105203;1.00067775;0.000977455;0.11230361;0.008703686;0.993055551;0.999879841;general transcription factor IIE subunit 2;;;;;
ENSRNOG00000014424;Kiaa1755;245.3830468;0.979124938;-0.030435133;0.241644506;-0.125950031;0.899771479;0.999879841;KIAA1755 ortholog;;;;;
ENSRNOG00000014426;Lox;8.977601481;0.577184144;-0.792896427;0.718002136;-1.104309287;0.269458996;0.999879841;lysyl oxidase;;;;;
ENSRNOG00000014427;Chrnb4;11.36862851;0.694596744;-0.525752446;0.443560735;-1.185299791;0.235898936;0.999879841;cholinergic receptor nicotinic beta 4 subunit;;;;;
ENSRNOG00000014429;Arfgap2;2241.9758;0.948906483;-0.075662181;0.1148546;-0.65876492;0.510046737;0.999879841;ADP-ribosylation factor GTPase activating protein 2;;;;;
ENSRNOG00000014431;Dctn3l1;210.9811555;0.916781824;-0.125349653;0.134478076;-0.932119618;0.35127471;0.999879841;dynactin 3-like 1;;;;;
ENSRNOG00000014434;Chd1;2034.013412;1.05929629;0.083106174;0.105121995;0.790568839;0.429195637;0.999879841;chromodomain helicase DNA binding protein 1;;;;;
ENSRNOG00000014436;Ppip5k1;4995.566922;1.080086012;0.111146204;0.084904236;1.309077264;0.19050818;0.999879841;diphosphoinositol pentakisphosphate kinase 1;;;;;
ENSRNOG00000014440;Josd1;2392.287201;0.956668153;-0.063909522;0.099954636;-0.639385267;0.522572331;0.999879841;Josephin domain containing 1;;;;;
ENSRNOG00000014443;Pde5a;547.680167;0.965510476;-0.050636182;0.181284655;-0.279318631;0.780000309;0.999879841;phosphodiesterase 5A;;;;;
ENSRNOG00000014445;Hp1bp3;10975.41131;0.994946464;-0.007309196;0.069601476;-0.105014954;0.916363943;0.999879841;heterochromatin protein 1; binding protein 3;;;;
ENSRNOG00000014448;Bmal1;2111.091099;1.106167277;0.14556957;0.086596811;1.68100381;0.092762175;0.999879841;basic helix-loop-helix ARNT like 1;;;;;
ENSRNOG00000014450;Shprh;3600.272678;1.075031068;0.104378353;0.094826027;1.100735274;0.271011889;0.999879841;SNF2 histone linker PHD RING helicase;;;;;
ENSRNOG00000014452;Zfhx3;562.9343696;0.907227699;-0.140463407;0.171613749;-0.818485745;0.413079879;0.999879841;zinc finger homeobox 3;;;;;
ENSRNOG00000014453;Anxa5;2401.230485;0.949937734;-0.074095144;0.096418823;-0.768471771;0.442206955;0.999879841;annexin A5;;;;;
ENSRNOG00000014454;Ap1m1;2428.287576;1.025448489;0.036255024;0.107047426;0.33868188;0.734849393;0.999879841;adaptor related protein complex 1 subunit mu 1;;;;;
ENSRNOG00000014456;Coq10b;901.3248449;1.014823588;0.021228958;0.111985922;0.189568094;0.849647591;0.999879841;coenzyme Q10B;;;;;
ENSRNOG00000014459;Phax;1361.044268;0.981996679;-0.026209949;0.110624849;-0.236926412;0.812713879;0.999879841;phosphorylated adaptor for RNA export;;;;;
ENSRNOG00000014460;Hivep1;3371.750697;1.095042038;0.130986255;0.112005839;1.169459169;0.242218683;0.999879841;HIVEP zinc finger 1;;;;;
ENSRNOG00000014461;Galns;423.3887409;1.032289824;0.045848076;0.120692549;0.379874952;0.704038242;0.999879841;galactosamine (N-acetyl)-6-sulfatase;;;;;
ENSRNOG00000014462;Fnta;1543.297773;0.976884737;-0.033739748;0.117768366;-0.286492448;0.774500977;0.999879841;farnesyltransferase; CAAX box; alpha;;;
ENSRNOG00000014463;Uri1;2494.123256;1.009482653;0.01361612;0.071074291;0.191575876;0.84807444;0.999879841;URI1; prefoldin-like chaperone;;;;
ENSRNOG00000014464;Tnfsf13b;21.3196813;0.625977154;-0.67581809;0.328465566;-2.057500569;0.0396381;0.999879841;TNF superfamily member 13b;;;;;
ENSRNOG00000014465;Oca2;47.67123567;0.880593623;-0.183451697;0.206564227;-0.888109719;0.374481735;0.999879841;OCA2 melanosomal transmembrane protein;;;;;
ENSRNOG00000014471;B3gnt6;3.146251558;0.865301257;-0.208725596;0.982984673;-0.212338607;0.831842878;0.999879841;UDP-GlcNAc:betaGal beta-1;3-N-acetylglucosaminyltransferase 6;;;;
ENSRNOG00000014475;Slc31a1;1129.656632;0.92798252;-0.107830464;0.070871426;-1.521494197;0.128135866;0.999879841;solute carrier family 31 member 1;;;;;
ENSRNOG00000014476;Evl;5863.155816;1.043483351;0.061407582;0.088356256;0.694999821;0.487055413;0.999879841;Enah/Vasp-like;;;;;
ENSRNOG00000014477;Acvr2b;214.4423732;1.030116382;0.042807341;0.167235209;0.255970867;0.797973333;0.999879841;activin A receptor type 2B;;;;;
ENSRNOG00000014478;Fndc3a;3397.055709;1.054219176;0.076174839;0.101725094;0.748830364;0.453959456;0.999879841;fibronectin type III domain containing 3a;;;;;
ENSRNOG00000014479;Cttnbp2nl;1594.311886;0.950597286;-0.073093813;0.104523371;-0.699305925;0.484360865;0.999879841;CTTNBP2 N-terminal like;;;;;
ENSRNOG00000014480;Dbndd2;3320.392903;0.924765313;-0.11284081;0.118399408;-0.953052153;0.340563647;0.999879841;dysbindin domain containing 2;;;;;
ENSRNOG00000014481;Adtrp;120.9503557;0.934101446;-0.098348857;0.21861653;-0.44986926;0.652804714;0.999879841;androgen-dependent TFPI-regulating protein;;;;;
ENSRNOG00000014483;Ino80;2109.186516;1.033817266;0.047981202;0.060358235;0.794940453;0.426648142;0.999879841;INO80 complex ATPase subunit;;;;;
ENSRNOG00000014485;Pdcd6;1618.609813;0.980683859;-0.028139962;0.062209597;-0.45234117;0.651023221;0.999879841;programmed cell death 6;;;;;
ENSRNOG00000014486;Rfx3;2271.418136;1.056531428;0.079335683;0.157022247;0.50525123;0.613382392;0.999879841;regulatory factor X3;;;;;
ENSRNOG00000014490;Bdh2;48.26964926;0.730745027;-0.452559989;0.238370994;-1.898553099;0.05762326;0.999879841;3-hydroxybutyrate dehydrogenase 2;;;;;
ENSRNOG00000014492;Pgc;0.772750152;1.071893523;0.100161602;1.719081298;0.05826461;0.953537856;0.999879841;progastricsin;;;;;
ENSRNOG00000014493;Golga1;1782.746526;1.051034981;0.071810686;0.079599522;0.902149716;0.366977342;0.999879841;golgin A1;;;;;
ENSRNOG00000014496;Coro6;683.2400597;1.069775619;0.097308229;0.201284367;0.483436596;0.628785769;0.999879841;coronin 6;;;;;
ENSRNOG00000014501;Zfp638;6449.313798;1.016693457;0.023884759;0.121240674;0.197002851;0.843825307;0.999879841;zinc finger protein 638;;;;;
ENSRNOG00000014503;Celf4;35512.18191;1.088053154;0.121749037;0.120017406;1.014428172;0.310378487;0.999879841;CUGBP; Elav-like family member 4;;;;
ENSRNOG00000014504;Il1r1;269.0281246;0.753512689;-0.408296287;0.354810877;-1.150743435;0.249837802;0.999879841;interleukin 1 receptor type 1;;;;;
ENSRNOG00000014505;Pmfbp1;44.87326018;1.186563672;0.246789519;0.287084609;0.859640371;0.389987314;0.999879841;polyamine modulated factor 1 binding protein 1;;;;;
ENSRNOG00000014508;Mgll;13978.67379;0.930388263;-0.104095198;0.154502438;-0.673744698;0.500473639;0.999879841;monoglyceride lipase;;;;;
ENSRNOG00000014509;Sacs;11109.8509;1.042906044;0.060609191;0.117310071;0.516658036;0.605394895;0.999879841;sacsin molecular chaperone;;;;;
ENSRNOG00000014511;Alg10;846.2305534;0.937572112;-0.092998438;0.105259569;-0.883515284;0.376957929;0.999879841;ALG10; alpha-1;2-glucosyltransferase;;;
ENSRNOG00000014513;Rexo5;42.45397793;1.123447221;0.167932349;0.291989867;0.575130744;0.565202877;0.999879841;RNA exonuclease 5;;;;;
ENSRNOG00000014515;Cdc14a;463.6299411;0.980487684;-0.028428586;0.21089625;-0.134798916;0.892770863;0.999879841;cell division cycle 14A;;;;;
ENSRNOG00000014516;Hs6st1;1710.29203;0.999757178;-0.00035036;0.09617524;-0.003642935;0.997093365;0.999879841;heparan sulfate 6-O-sulfotransferase 1;;;;;
ENSRNOG00000014518;Adam28;42.07981869;1.078324685;0.10879164;0.205314036;0.529879216;0.596195677;0.999879841;ADAM metallopeptidase domain 28;;;;;
ENSRNOG00000014519;Slc35g3;0.740250199;1.118349809;0.16137152;1.55829029;0.103556777;0.91752109;0.999879841;solute carrier family 35; member G3;;;;
ENSRNOG00000014520;Ing1;1583.41519;0.998231378;-0.002553841;0.108362525;-0.023567568;0.981197542;0.999879841;inhibitor of growth family; member 1;;;;
ENSRNOG00000014521;Armc8;4309.936937;1.06952493;0.096970112;0.080725965;1.201225798;0.229663625;0.999879841;armadillo repeat containing 8;;;;;
ENSRNOG00000014522;Mlycd;751.8880615;0.960681635;-0.057869686;0.129977331;-0.445229071;0.65615422;0.999879841;malonyl-CoA decarboxylase;;;;;
ENSRNOG00000014524;S1pr3;316.2773614;1.002224138;0.00320519;0.133505772;0.024007875;0.980846327;0.999879841;sphingosine-1-phosphate receptor 3;;;;;
ENSRNOG00000014525;Hspd1;6846.815071;0.956623304;-0.063977159;0.121414501;-0.526931777;0.598240966;0.999879841;heat shock protein family D (Hsp60) member 1;;;;;
ENSRNOG00000014526;Cars2;914.0185087;1.066542614;0.09294161;0.118502114;0.78430339;0.432862111;0.999879841;cysteinyl-tRNA synthetase 2; mitochondrial;;;;
ENSRNOG00000014528;Zswim6;1526.529385;1.119756738;0.163185347;0.111977593;1.457303572;0.145032601;0.999879841;zinc finger; SWIM-type containing 6;;;;
ENSRNOG00000014529;Ube2q2;2674.478506;1.014091825;0.020188293;0.105172509;0.191954084;0.847778172;0.999879841;ubiquitin conjugating enzyme E2 Q2;;;;;
ENSRNOG00000014530;Nav2;5019.793205;1.166897885;0.222678317;0.134298671;1.658082797;0.097300756;0.999879841;neuron navigator 2;;;;;
ENSRNOG00000014531;Hbs1l;3721.913957;1.020720399;0.02958773;0.072289816;0.409293192;0.682324511;0.999879841;HBS1-like translational GTPase;;;;;
ENSRNOG00000014532;Lbp;4.242474453;0.524108156;-0.932063534;0.801200521;-1.163333659;0.244694154;0.999879841;lipopolysaccharide binding protein;;;;;
ENSRNOG00000014538;NA;32.73573627;1.15883957;0.212680853;0.274042839;0.776086156;0.437698117;0.999879841;NA;;;;;
ENSRNOG00000014543;Tbc1d2b;1183.020236;0.962959661;-0.054452731;0.104037126;-0.523397113;0.600697933;0.999879841;TBC1 domain family; member 2B;;;;
ENSRNOG00000014548;Nedd9;982.9327859;1.054352671;0.076357516;0.105633192;0.72285533;0.46976877;0.999879841;neural precursor cell expressed; developmentally down-regulated 9;;;;
ENSRNOG00000014549;Arhgef26;957.8933775;0.94250207;-0.085432307;0.190868064;-0.447598752;0.654442804;0.999879841;Rho guanine nucleotide exchange factor 26;;;;;
ENSRNOG00000014550;Plcxd3;1081.656035;0.958185661;-0.061622871;0.187979044;-0.32781777;0.74304945;0.999879841;phosphatidylinositol-specific phospholipase C; X domain containing 3;;;;
ENSRNOG00000014555;Aox4;1794.8532;0.927477939;-0.108615128;0.136226887;-0.797310504;0.425270721;0.999879841;aldehyde oxidase 4;;;;;
ENSRNOG00000014556;Cdh20;1697.961719;1.016962348;0.024266266;0.117304875;0.206864938;0.83611534;0.999879841;cadherin 20;;;;;
ENSRNOG00000014562;Hnrnpf;4248.634585;0.961110328;-0.057226044;0.057176222;-1.000871369;0.316889;0.999879841;heterogeneous nuclear ribonucleoprotein F;;;;;
ENSRNOG00000014564;Yipf5;2311.023347;0.968359192;-0.046385812;0.083300606;-0.556848426;0.577630994;0.999879841;Yip1 domain family; member 5;;;;
ENSRNOG00000014565;Lcmt1;2187.743161;1.025299771;0.036045777;0.070518908;0.51115053;0.609245656;0.999879841;leucine carboxyl methyltransferase 1;;;;;
ENSRNOG00000014568;Ndufb10;2659.214074;0.995302284;-0.00679334;0.139296207;-0.048769027;0.961103366;0.999879841;NADH:ubiquinone oxidoreductase subunit B10;;;;;
ENSRNOG00000014573;Ckmt1;6471.363432;0.965866299;-0.050104599;0.136134686;-0.36805167;0.712834707;0.999879841;creatine kinase; mitochondrial 1;;;;
ENSRNOG00000014574;Entpd1;1051.67338;0.833135794;-0.263376434;0.122740776;-2.145794107;0.031889409;0.999879841;ectonucleoside triphosphate diphosphohydrolase 1;;;;;
ENSRNOG00000014575;Rtca;1404.68831;1.027635609;0.039328788;0.063164279;0.622642879;0.533519227;0.999879841;RNA 3'-terminal phosphate cyclase;;;;;
ENSRNOG00000014576;Dock3;18228.94378;1.061351508;0.08590254;0.080485508;1.067304443;0.285834383;0.999879841;dedicator of cyto-kinesis 3;;;;;
ENSRNOG00000014581;Trappc2l;473.7856822;0.881527877;-0.181921902;0.094868899;-1.917613711;0.05516001;0.999879841;trafficking protein particle complex subunit 2L;;;;;
ENSRNOG00000014582;Mrpl18;997.886606;0.913589146;-0.130382585;0.070977445;-1.836958005;0.066216095;0.999879841;mitochondrial ribosomal protein L18;;;;;
ENSRNOG00000014584;Odf2;2505.528429;1.154862779;0.207721441;0.085072572;2.441696958;0.014618412;0.999879841;outer dense fiber of sperm tails 2;;;;;
ENSRNOG00000014585;Cfap53;44.68555181;1.024707185;0.035211711;0.270055285;0.130387048;0.896260213;0.999879841;cilia and flagella associated protein 53;;;;;
ENSRNOG00000014588;Dbr1;479.1475897;1.019697548;0.028141299;0.10897238;0.258242491;0.796219767;0.999879841;debranching RNA lariats 1;;;;;
ENSRNOG00000014589;Arpin;240.7991185;0.941915686;-0.086330169;0.09771735;-0.88346818;0.376983368;0.999879841;actin-related protein 2/3 complex inhibitor;;;;;
ENSRNOG00000014590;Stk33;23.84066116;1.065235187;0.091171989;0.348469127;0.261635772;0.793602262;0.999879841;serine/threonine kinase 33;;;;;
ENSRNOG00000014592;Zbtb46;818.9064094;1.170045196;0.226564259;0.125059835;1.811646874;0.070040777;0.999879841;zinc finger and BTB domain containing 46;;;;;
ENSRNOG00000014595;Brf1;1170.073987;1.025390949;0.036174068;0.062769213;0.576302719;0.564410585;0.999879841;BRF1; RNA polymerase III transcription initiation factor subunit;;;;
ENSRNOG00000014597;Irs1;881.9419246;0.988139247;-0.017213736;0.081051694;-0.212379726;0.831810801;0.999879841;insulin receptor substrate 1;;;;;
ENSRNOG00000014598;Abhd13;1694.800243;0.912320628;-0.132387157;0.098316495;-1.346540648;0.178128221;0.999879841;abhydrolase domain containing 13;;;;;
ENSRNOG00000014599;Dhx36;5002.946907;1.020395782;0.02912884;0.080242674;0.363009344;0.716597904;0.999879841;DEAH-box helicase 36;;;;;
ENSRNOG00000014602;Mtfmt;511.8122517;1.00588915;0.008471328;0.073840846;0.114724142;0.908663778;0.999879841;mitochondrial methionyl-tRNA formyltransferase;;;;;
ENSRNOG00000014603;Sgcg;4.381530487;0.284229045;-1.814874105;1.283403904;-1.414109852;0.157329651;0.999879841;sarcoglycan; gamma;;;;
ENSRNOG00000014604;Sigmar1;1225.120993;0.975744088;-0.035425279;0.116985119;-0.302818674;0.762028051;0.999879841;sigma non-opioid intracellular receptor 1;;;;;
ENSRNOG00000014605;Lig4;1566.065133;0.830740191;-0.267530741;0.112480314;-2.378467227;0.017384782;0.999879841;DNA ligase 4;;;;;
ENSRNOG00000014610;Anpep;130.7992059;0.869055586;-0.202479638;0.307201549;-0.65911008;0.509825083;0.999879841;alanyl aminopeptidase; membrane;;;;
ENSRNOG00000014613;Ddah1;2318.32328;0.975475429;-0.035822561;0.148890928;-0.240595993;0.809868256;0.999879841;dimethylarginine dimethylaminohydrolase 1;;;;;
ENSRNOG00000014614;Cxxc1;931.9582499;1.079122105;0.109858118;0.07642676;1.437429997;0.150595851;0.999879841;CXXC finger protein 1;;;;;
ENSRNOG00000014615;Grk6;1867.287082;1.045062672;0.063589463;0.128095118;0.496423783;0.619595449;0.999879841;G protein-coupled receptor kinase 6;;;;;
ENSRNOG00000014616;Iars1;3308.02667;1.006266237;0.009012062;0.086863201;0.103750056;0.917367702;0.999879841;isoleucyl-tRNA synthetase 1;;;;;
