;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000047158;Selenbp1;201.9059763;0.797763753;-0.32596652;0.423411008;-0.769858398;0.441383894;0.999244754;selenium binding protein 1;;;;;
ENSRNOG00000036796;Cfap97d1;2.630253529;0.206026171;-2.279100484;2.960920695;-0.769726959;0.441461875;0.999244754;CFAP97 domain containing 1;;;;;
ENSRNOG00000011162;Smco4;152.4104987;1.337001803;0.419001411;0.544527291;0.76947734;0.441609991;0.999244754;single-pass membrane protein with coiled-coil domains 4;;;;;
ENSRNOG00000047027;Unc93a;2.284236701;20.14646733;4.33245498;5.631907584;0.769269544;0.441733313;0.999244754;unc-93 homolog A;;;;;
ENSRNOG00000065263;Hist1h2ao;3.511670827;0.247229684;-2.016076124;2.620883968;-0.76923517;0.441753715;0.999244754;histone cluster 1; H2ao;;;;
ENSRNOG00000020975;Mrpl49;2584.327409;0.90288274;-0.147389462;0.19160901;-0.76921989;0.441762785;0.999244754;mitochondrial ribosomal protein L49;;;;;
ENSRNOG00000067384;NA;48.29100606;0.681985226;-0.552187608;0.717912981;-0.76915674;0.441800268;0.999244754;NA;;;;;
ENSRNOG00000063053;NA;2.253025216;6.180265365;2.627668785;3.416558991;0.769098029;0.441835118;0.999244754;NA;;;;;
ENSRNOG00000015418;Klhl14;33.60757035;1.854141541;0.89075138;1.158375356;0.7689661;0.441913435;0.999244754;kelch-like family member 14;;;;;
ENSRNOG00000005248;Slc1a4;2320.335111;1.113245665;0.154771993;0.201282279;0.768930054;0.441934835;0.999244754;solute carrier family 1 member 4;;;;;
ENSRNOG00000061215;Crym;7252.521213;1.170006612;0.226516683;0.294597869;0.768901294;0.441951909;0.999244754;crystallin; mu;;;;
ENSRNOG00000058681;Tsga10;3437.709334;1.125593775;0.170686255;0.221995769;0.768871657;0.441969504;0.999244754;testis specific 10;;;;;
ENSRNOG00000025286;Pank2;1384.733845;1.144567214;0.194802187;0.253384909;0.76879948;0.442012358;0.999244754;pantothenate kinase 2;;;;;
ENSRNOG00000063205;NA;2229.284229;1.117067734;0.159716668;0.207750215;0.768791829;0.4420169;0.999244754;NA;;;;;
ENSRNOG00000018631;Enkur;1462.863863;1.229676749;0.298279118;0.388039506;0.768682345;0.442081908;0.999244754;enkurin; TRPC channel interacting protein;;;;
ENSRNOG00000009713;Oxa1l;1738.276565;0.905457456;-0.143281239;0.186405868;-0.768651975;0.442099942;0.999244754;OXA1L; mitochondrial inner membrane protein;;;;
ENSRNOG00000013372;Shisal2b;19.22114681;1.901689385;0.927281621;1.206445173;0.768606516;0.442126936;0.999244754;shisa like 2B;;;;;
ENSRNOG00000005670;Art4;2.180508903;0.056850572;-4.136681323;5.382126385;-0.768596095;0.442133124;0.999244754;ADP-ribosyltransferase 4;;;;;
ENSRNOG00000056098;Tfpt;1065.76365;0.895438675;-0.159333463;0.207313361;-0.768563406;0.442152536;0.999244754;TCF3 fusion partner;;;;;
ENSRNOG00000014907;Aldh8a1;11.66975112;0.441468643;-1.179617126;1.535216372;-0.768371903;0.442266268;0.999244754;aldehyde dehydrogenase 8 family; member A1;;;;
ENSRNOG00000064457;NA;10134.18467;0.905609401;-0.143039161;0.186169885;-0.76832599;0.442293538;0.999244754;NA;;;;;
ENSRNOG00000018886;Prxl2c;1185.457146;1.126484868;0.171827934;0.2236671;0.768230706;0.442350134;0.999244754;peroxiredoxin like 2C;;;;;
ENSRNOG00000030715;Cfh;3021.513505;0.904762261;-0.144389341;0.187961261;-0.768186702;0.442376273;0.999244754;complement factor H;;;;;
ENSRNOG00000052415;Gstt2;241.7438077;0.78743886;-0.344760185;0.448861631;-0.768076755;0.442441586;0.999244754;glutathione S-transferase theta 2;;;;;
ENSRNOG00000016063;Vps35l;2407.888835;0.90241613;-0.14813524;0.192866738;-0.76807044;0.442445337;0.999244754;VPS35 endosomal protein sorting factor like;;;;;
ENSRNOG00000008459;Anapc13;573.6996414;0.841721895;-0.24858445;0.323688801;-0.767973587;0.442502877;0.999244754;anaphase promoting complex subunit 13;;;;;
ENSRNOG00000019830;Hsd17b1;12.71848536;0.441468335;-1.179618133;1.536116977;-0.767922073;0.442533483;0.999244754;hydroxysteroid (17-beta) dehydrogenase 1;;;;;
ENSRNOG00000006578;Odf1;1.665264669;0.113708245;-3.136591225;4.08605395;-0.767633336;0.442705051;0.999244754;outer dense fiber of sperm tails 1;;;;;
ENSRNOG00000023431;NA;384.8764425;0.845601391;-0.241950345;0.315193965;-0.767623661;0.442710801;0.999244754;NA;;;;;
ENSRNOG00000056407;Cfap73;4.504935747;4.9442168;2.305742006;3.003970518;0.767564792;0.442745786;0.999244754;cilia and flagella associated protein 73;;;;;
ENSRNOG00000010126;Riox1;464.5029577;0.842681748;-0.246940218;0.321816313;-0.767332817;0.442883661;0.999244754;ribosomal oxygenase 1;;;;;
ENSRNOG00000066026;NA;2.335214441;4.94424534;2.305750333;3.005040301;0.767294313;0.442906549;0.999244754;NA;;;;;
ENSRNOG00000011196;Krt25;1.737310067;0.11369739;-3.136728953;4.088269865;-0.767250954;0.442932323;0.999244754;keratin 25;;;;;
ENSRNOG00000060687;Slc24a3;5975.750518;1.149733853;0.201299937;0.262381905;0.767202056;0.442961391;0.999244754;solute carrier family 24 member 3;;;;;
ENSRNOG00000064524;NA;12.94083421;2.224967876;1.153784507;1.503919341;0.767185098;0.442971472;0.999244754;NA;;;;;
ENSRNOG00000054379;Boll;5.579236684;3.090211696;1.627705674;2.121773518;0.767143929;0.442995946;0.999244754;boule homolog; RNA binding protein;;;;
ENSRNOG00000004361;Parp10;140.2288295;1.282740539;0.359229385;0.468321887;0.76705658;0.443047876;0.999244754;poly (ADP-ribose) polymerase family; member 10;;;;
ENSRNOG00000069324;NA;11.65705837;0.370840176;-1.431130545;1.865852627;-0.767011566;0.443074639;0.999244754;NA;;;;;
ENSRNOG00000032994;Myom3;216.5080014;2.078398736;1.055472458;1.376176967;0.766959834;0.443105397;0.999244754;myomesin 3;;;;;
ENSRNOG00000000247;Mfsd11;1554.463187;1.111835478;0.152943324;0.199432167;0.766893956;0.443144568;0.999244754;major facilitator superfamily domain containing 11;;;;;
ENSRNOG00000050381;Dus3l;644.2614144;0.873882155;-0.194489352;0.253631992;-0.766817115;0.443190259;0.999244754;dihydrouridine synthase 3-like;;;;;
ENSRNOG00000023140;Pnldc1;58.01603045;0.692215094;-0.530707695;0.692300916;-0.766585284;0.443328128;0.999244754;PARN like ribonuclease domain containing exonuclease 1;;;;;
ENSRNOG00000064125;LOC120096005;140.9478072;0.770183011;-0.376726795;0.491448546;-0.766564064;0.443340748;0.999244754;cell wall integrity and stress response component 1-like;;;;;
ENSRNOG00000059984;Dll1;131.7046452;0.743174518;-0.42822706;0.558639326;-0.766553732;0.443346894;0.999244754;delta like canonical Notch ligand 1;;;;;
ENSRNOG00000014378;Il1r2;1.121476882;26.87088665;4.747972021;6.195185114;0.766397119;0.443440047;0.999244754;interleukin 1 receptor type 2;;;;;
ENSRNOG00000025926;Heatr5b;4344.317845;1.096576258;0.133006144;0.173592722;0.766196544;0.443559364;0.999244754;HEAT repeat containing 5B;;;;;
ENSRNOG00000013751;Plpbp;2053.552339;0.897948374;-0.155295592;0.202695843;-0.76615085;0.443586549;0.999244754;pyridoxal phosphate binding protein;;;;;
ENSRNOG00000022189;Htatip2;427.0058767;0.855550477;-0.225075119;0.29377967;-0.766135788;0.44359551;0.999244754;HIV-1 Tat interactive protein 2;;;;;
ENSRNOG00000000988;Xab2;1148.790123;0.876358305;-0.190407249;0.248553497;-0.766061435;0.443639749;0.999244754;XPA binding protein 2;;;;;
ENSRNOG00000028266;Lrrc55;1462.244308;0.81923047;-0.287658721;0.375526842;-0.76601374;0.443668127;0.999244754;leucine rich repeat containing 55;;;;;
ENSRNOG00000008696;Nopchap1;227.54673;1.224702422;0.292431246;0.381781242;0.765965463;0.443696852;0.999244754;NOP protein chaperone 1;;;;;
ENSRNOG00000010706;Ccdc117;571.2977113;0.848772903;-0.236549495;0.308863088;-0.765871689;0.443752653;0.999244754;coiled-coil domain containing 117;;;;;
ENSRNOG00000067207;NA;228.5339947;1.269807307;0.344609585;0.44996142;0.765864738;0.443756789;0.999244754;NA;;;;;
ENSRNOG00000067741;LOC100362479;1146.34162;0.858131485;-0.220729378;0.288226426;-0.765819362;0.443783792;0.999244754;ribosomal protein L15-like;;;;;
ENSRNOG00000031700;Map3k5;2547.507552;1.150169204;0.201846115;0.263600864;0.765726303;0.443839173;0.999244754;mitogen-activated protein kinase kinase kinase 5;;;;;
ENSRNOG00000036758;Iqck;878.1338078;1.142500188;0.192194403;0.251011128;0.765680804;0.443866252;0.999244754;IQ motif containing K;;;;;
ENSRNOG00000038044;Tsc22d2;1328.331433;1.122430782;0.16662648;0.217635466;0.765621902;0.443901309;0.999244754;TSC22 domain family; member 2;;;;
ENSRNOG00000057147;Praf2;2272.986175;0.890901954;-0.166661426;0.217687207;-0.765600462;0.44391407;0.999244754;PRA1 domain family; member 2;;;;
ENSRNOG00000068092;NA;3.92302561;3.708151682;1.890700259;2.470204596;0.765402292;0.444032029;0.999244754;NA;;;;;
ENSRNOG00000016818;Fgfr3;2908.580039;0.912821104;-0.131595948;0.171964526;-0.765250549;0.444122364;0.999244754;fibroblast growth factor receptor 3;;;;;
ENSRNOG00000000109;Fgf20;20.35961318;0.520464447;-0.942128478;1.231728419;-0.764883284;0.444341048;0.999244754;fibroblast growth factor 20;;;;;
ENSRNOG00000065771;NA;19.66073454;1.812936148;0.858328114;1.122260778;0.764820558;0.444378405;0.999244754;NA;;;;;
ENSRNOG00000029077;Dpm3-ps1;25.89989094;0.602974982;-0.729829949;0.95428726;-0.764790624;0.444396232;0.999244754;dolichyl-phosphate mannosyltransferase polypeptide 3; pseudogene 1;;;;
ENSRNOG00000004706;Vit;6.276233525;2.884186734;1.528164573;1.998410469;0.764690036;0.444456141;0.999244754;vitrin;;;;;
ENSRNOG00000009653;Numb;3516.265864;1.147506247;0.198502008;0.259603873;0.764634232;0.444489379;0.999244754;NUMB; endocytic adaptor protein;;;;
ENSRNOG00000029465;Slc26a10;155.477101;1.373440279;0.457794179;0.598713012;0.764630415;0.444491653;0.999244754;solute carrier family 26; member 10;;;;
ENSRNOG00000039086;Ccdc153;53.82794166;1.672366339;0.741890911;0.970613034;0.764352924;0.444656954;0.999244754;coiled-coil domain containing 153;;;;;
ENSRNOG00000008173;Sesn3;11185.57793;1.108070597;0.148049801;0.193722075;0.764238152;0.444725335;0.999244754;sestrin 3;;;;;
ENSRNOG00000016327;Mcee;535.5989075;0.85276203;-0.229784892;0.300676242;-0.764226965;0.444732;0.999244754;methylmalonyl CoA epimerase;;;;;
ENSRNOG00000055564;RGD1564664;499.3078314;1.164609811;0.219846677;0.287724812;0.764086613;0.44481563;0.999244754;similar to LOC387763 protein;;;;;
ENSRNOG00000020317;Rab5if;1350.129617;0.887820465;-0.17166013;0.224668064;-0.764061109;0.444830827;0.999244754;RAB5 interacting factor;;;;;
ENSRNOG00000069466;Vom2r80;1.672615535;0.113702388;-3.136665546;4.105501543;-0.764015191;0.44485819;0.999244754;vomeronasal 2 receptor;80;;;;
ENSRNOG00000001453;Baz1b;10649.0871;1.129132375;0.175214631;0.229340326;0.763993993;0.444870822;0.999244754;bromodomain adjacent to zinc finger domain; 1B;;;;
ENSRNOG00000010748;Mtus1;2168.500528;0.880576642;-0.183479519;0.240173598;-0.763945412;0.444899773;0.999244754;microtubule associated scaffold protein 1;;;;;
ENSRNOG00000002496;Stxbp5l;7075.627579;1.123790157;0.168372669;0.22040291;0.763931243;0.444908218;0.999244754;syntaxin binding protein 5L;;;;;
ENSRNOG00000017959;Cfap100;23.04651413;2.022696167;1.016279626;1.330606541;0.763771705;0.445003301;0.999244754;cilia and flagella associated protein 100;;;;;
ENSRNOG00000017822;Oga;13434.52731;1.096365555;0.132728908;0.173781335;0.763769643;0.445004531;0.999244754;O-GlcNAcase;;;;;
ENSRNOG00000068569;NA;5379.636295;0.893404188;-0.162615078;0.212933065;-0.76369106;0.44505137;0.999244754;NA;;;;;
ENSRNOG00000071216;NA;1.283009863;0.056862812;-4.136370736;5.416547455;-0.763654481;0.445073173;0.999244754;NA;;;;;
ENSRNOG00000010350;Rcan2;8652.737031;0.87771489;-0.188175712;0.246450538;-0.763543525;0.445139315;0.999244754;regulator of calcineurin 2;;;;;
ENSRNOG00000027234;Zfp367;1101.96405;0.878302927;-0.187209484;0.245223259;-0.763424663;0.445210176;0.999244754;zinc finger protein 367;;;;;
ENSRNOG00000024435;Galnt17;4566.78285;1.156977076;0.210360279;0.275563676;0.763381743;0.445235765;0.999244754;polypeptide N-acetylgalactosaminyltransferase 17;;;;;
ENSRNOG00000008912;Aqr;3233.973359;1.098661705;0.135747227;0.177830345;0.763352433;0.44525324;0.999244754;aquarius intron-binding spliceosomal factor;;;;;
ENSRNOG00000007801;R3hdm2;11634.7441;0.855233202;-0.225610231;0.295581232;-0.763276579;0.445298467;0.999244754;R3H domain containing 2;;;;;
ENSRNOG00000025094;Gpr183;22.11712505;0.520464121;-0.942129383;1.234401134;-0.763227898;0.445327494;0.999244754;G protein-coupled receptor 183;;;;;
ENSRNOG00000031053;ND4L;52211.67525;0.827858365;-0.27254413;0.357174025;-0.763056974;0.445429418;0.999244754;NADH dehydrogenase subunit 4L;;;;;
ENSRNOG00000018709;Patz1;1091.682325;1.118791797;0.161941581;0.212305486;0.76277624;0.445596853;0.999244754;POZ (BTB) and AT hook containing zinc finger 1;;;;;
ENSRNOG00000008837;Ass1;503.0184298;0.824063682;-0.279172264;0.366007101;-0.762750951;0.445611938;0.999244754;argininosuccinate synthase 1;;;;;
ENSRNOG00000071170;Pigg;1129.992515;1.130972355;0.177563665;0.23282453;0.762650159;0.445672062;0.999244754;phosphatidylinositol glycan anchor biosynthesis; class G;;;;
ENSRNOG00000056703;Atrx;18426.89898;1.094674017;0.130501313;0.171122841;0.762617737;0.445691404;0.999244754;ATRX; chromatin remodeler;;;;
ENSRNOG00000005804;Eif3d;1760.972225;0.900147837;-0.151766132;0.199031235;-0.762524192;0.44574721;0.999244754;eukaryotic translation initiation factor 3; subunit D;;;;
ENSRNOG00000019243;Glb1l;450.2176443;1.156148442;0.209326643;0.274521958;0.762513293;0.445753712;0.999244754;galactosidase; beta 1-like;;;;
ENSRNOG00000008170;Jph2;32.25189211;1.785472347;0.83630579;1.096785253;0.762506414;0.445757817;0.999244754;junctophilin 2;;;;;
ENSRNOG00000005801;Stx17;1090.514457;1.126451688;0.171785439;0.225313603;0.762428176;0.445804495;0.999244754;syntaxin 17;;;;;
ENSRNOG00000020607;Bckdha;1349.123116;0.901642269;-0.149372945;0.195923991;-0.762402522;0.445819802;0.999244754;branched chain keto acid dehydrogenase E1 subunit alpha;;;;;
ENSRNOG00000058856;NA;38.5806178;1.603583854;0.681299796;0.893967742;0.762107808;0.445995663;0.999244754;NA;;;;;
ENSRNOG00000018304;Lars1;3962.247616;0.911976542;-0.132931379;0.174441398;-0.762040322;0.446035939;0.999244754;leucyl-tRNA synthetase 1;;;;;
ENSRNOG00000058646;Zfp36l1;1403.101597;0.842113136;-0.247914026;0.325354259;-0.761981806;0.446070863;0.999244754;zinc finger protein 36; C3H type-like 1;;;;
ENSRNOG00000009972;Rara;447.5201501;0.8520226;-0.231036396;0.303251213;-0.761864705;0.446140757;0.999244754;retinoic acid receptor; alpha;;;;
ENSRNOG00000053309;Tubd1;302.1197646;0.843317241;-0.245852646;0.322701184;-0.761858519;0.44614445;0.999244754;tubulin; delta 1;;;;
ENSRNOG00000024201;Fer1l5;6.167793662;0.370839299;-1.431133956;1.878545518;-0.761830864;0.446160957;0.999244754;fer-1-like family member 5;;;;;
ENSRNOG00000010609;Abcf2;4294.661794;0.913808986;-0.130035465;0.170707962;-0.761742238;0.446213861;0.999244754;ATP binding cassette subfamily F member 2;;;;;
ENSRNOG00000011560;Mtmr9;2255.525468;1.140022117;0.189061814;0.248228687;0.761643693;0.44627269;0.999244754;myotubularin related protein 9;;;;;
ENSRNOG00000070894;NA;862.0358434;0.881465468;-0.182024043;0.239021341;-0.761538874;0.446335269;0.999244754;NA;;;;;
ENSRNOG00000015895;B4galt6;6692.386493;1.109699542;0.150169111;0.197238094;0.761359571;0.446442328;0.999244754;beta-1;4-galactosyltransferase 6;;;;
ENSRNOG00000027259;Faxdc2;305.8147417;0.811945038;-0.300546023;0.394873267;-0.761120208;0.446585272;0.999244754;fatty acid hydroxylase domain containing 2;;;;;
ENSRNOG00000026704;Drp2;4561.617279;1.106990785;0.146643213;0.192704078;0.76097618;0.446671295;0.999244754;dystrophin related protein 2;;;;;
ENSRNOG00000038622;Zfp628;380.1644751;0.843684032;-0.245225299;0.32227219;-0.760926032;0.446701249;0.999244754;zinc finger protein 628;;;;;
ENSRNOG00000022153;Tmem134;1129.25042;1.143831319;0.193874314;0.254796522;0.76089859;0.446717641;0.999244754;transmembrane protein 134;;;;;
ENSRNOG00000012549;Hs2st1;4673.748452;1.101022764;0.138844298;0.182474669;0.760896286;0.446719017;0.999244754;heparan sulfate 2-O-sulfotransferase 1;;;;;
ENSRNOG00000068225;NA;59.42761461;0.663830636;-0.591112884;0.776885526;-0.760875141;0.446731648;0.999244754;NA;;;;;
ENSRNOG00000014254;Cpt1a;1745.235099;0.897555492;-0.155926957;0.204952358;-0.760796112;0.446778857;0.999244754;carnitine palmitoyltransferase 1A;;;;;
ENSRNOG00000007755;Pm20d2;927.9958243;0.87990952;-0.184572914;0.242634003;-0.76070506;0.446833252;0.999244754;peptidase M20 domain containing 2;;;;;
ENSRNOG00000046984;St6galnac6;5275.233103;0.903472838;-0.146446866;0.192533896;-0.760629009;0.446878688;0.999244754;ST6 N-acetylgalactosaminide alpha-2;6-sialyltransferase 6;;;;
ENSRNOG00000022767;Elfn1;1255.672065;1.158095303;0.211753982;0.278462158;0.760440786;0.446991151;0.999244754;extracellular leucine-rich repeat and fibronectin type III domain containing 1;;;;;
ENSRNOG00000067397;NA;53.361351;1.483315067;0.56882507;0.74816467;0.760293947;0.447078899;0.999244754;NA;;;;;
ENSRNOG00000000501;Zfp523;2326.759605;0.85183308;-0.231357338;0.304316701;-0.760251859;0.447104052;0.999244754;zinc finger protein 523;;;;;
ENSRNOG00000020390;Tmem161a;502.7764533;0.853443052;-0.228633206;0.300738173;-0.760240058;0.447111104;0.999244754;transmembrane protein 161A;;;;;
ENSRNOG00000049020;Tceal6;698.1705591;0.884283157;-0.177419684;0.233375613;-0.760232324;0.447115726;0.999244754;transcription elongation factor A like 6;;;;;
ENSRNOG00000001270;Hvcn1;96.02346177;0.702878935;-0.508651877;0.669080628;-0.760225084;0.447120054;0.999244754;hydrogen voltage-gated channel 1;;;;;
ENSRNOG00000062888;NA;344.8298615;1.197576553;0.26011788;0.342239577;0.760046173;0.447226986;0.999244754;NA;;;;;
ENSRNOG00000064277;NA;13.56824066;2.266183914;1.180264949;1.552911889;0.76003343;0.447234603;0.999244754;NA;;;;;
ENSRNOG00000065359;NA;15.23712227;2.266162864;1.180251548;1.552964651;0.759998978;0.447255196;0.999244754;NA;;;;;
ENSRNOG00000003576;Ints2;1650.981434;1.103091827;0.141552893;0.186283376;0.759879365;0.447326697;0.999244754;integrator complex subunit 2;;;;;
ENSRNOG00000010438;Cpt1b;90.83876509;0.668502822;-0.580994444;0.764596646;-0.759870511;0.44733199;0.999244754;carnitine palmitoyltransferase 1B;;;;;
ENSRNOG00000070269;NA;1.001225136;0.07580769;-3.721511978;4.898316392;-0.759753287;0.44740207;0.999244754;NA;;;;;
ENSRNOG00000005902;Ccdc34;493.3523608;0.858115471;-0.2207563;0.290622845;-0.759597203;0.447495392;0.999244754;coiled-coil domain containing 34;;;;;
ENSRNOG00000063783;NA;49.81982831;1.473805361;0.559546006;0.736657721;0.759573938;0.447509302;0.999244754;NA;;;;;
ENSRNOG00000008025;Bend5;4991.529564;1.138999106;0.187766614;0.247234555;0.75946752;0.447572936;0.999244754;BEN domain containing 5;;;;;
ENSRNOG00000013908;Bpifa5;12.80553349;0.449492421;-1.153631306;1.519058084;-0.759438575;0.447590246;0.999244754;BPI fold containing family A; member 5;;;;
ENSRNOG00000043048;LOC108348123;122.5189566;1.369008514;0.453131419;0.596902431;0.75913817;0.447769908;0.999244754;zinc finger protein 431-like;;;;;
ENSRNOG00000014751;Ret;135.5622033;0.72105638;-0.471816026;0.621549595;-0.759096346;0.447794925;0.999244754;ret proto-oncogene;;;;;
ENSRNOG00000003544;Tbx4;4.410940839;0.206031056;-2.27906628;3.002548907;-0.759043849;0.447826327;0.999244754;T-box transcription factor 4;;;;;
ENSRNOG00000066333;NA;2.01262661;0.113696107;-3.136745232;4.132652056;-0.75901508;0.447843536;0.999244754;NA;;;;;
ENSRNOG00000012860;Tmem184c;1853.287485;0.891028115;-0.16645714;0.21933715;-0.758909925;0.447906441;0.999244754;transmembrane protein 184C;;;;;
ENSRNOG00000050323;Srsf1;7940.251272;1.090890224;0.125505931;0.165381445;0.758887619;0.447919786;0.999244754;serine and arginine rich splicing factor 1;;;;;
ENSRNOG00000002811;Brinp3;1770.286113;1.272949727;0.348175444;0.458853766;0.758793911;0.447975849;0.999244754;BMP/retinoic acid inducible neural specific 3;;;;;
ENSRNOG00000021732;Hsf1;1113.336543;0.842927697;-0.246519207;0.324983134;-0.758560002;0.448115807;0.999244754;heat shock transcription factor 1;;;;;
ENSRNOG00000009723;Ptpmt1;1377.034326;0.876915462;-0.189490327;0.249835119;-0.758461532;0.448174734;0.999244754;protein tyrosine phosphatase; mitochondrial 1;;;;
ENSRNOG00000067130;LOC102554774;3.262314866;3.708246047;1.890736972;2.492930669;0.758439453;0.448187947;0.999244754;disks large homolog 5-like;;;;;
ENSRNOG00000065739;LOC100360645;149.5409606;0.755747767;-0.404023283;0.532726755;-0.758406216;0.448207838;0.999244754;ubiquitin B-like;;;;;
ENSRNOG00000014970;Kif17;645.0286328;0.87317168;-0.195662755;0.258011591;-0.758348702;0.448242259;0.999244754;kinesin family member 17;;;;;
ENSRNOG00000008145;Traf3;4036.494214;0.861982251;-0.214269932;0.282565566;-0.758301642;0.448270425;0.999244754;Tnf receptor-associated factor 3;;;;;
ENSRNOG00000016879;Ldlrad4;2541.011288;1.180806651;0.239772753;0.316197831;0.758299802;0.448271526;0.999244754;low density lipoprotein receptor class A domain containing 4;;;;;
ENSRNOG00000012087;Ufsp2;2129.825892;0.901713339;-0.149259232;0.19684341;-0.758263798;0.448293075;0.999244754;UFM1-specific peptidase 2;;;;;
ENSRNOG00000022323;Tcea1;3368.478874;0.894407327;-0.160996088;0.212344649;-0.758182932;0.448341478;0.999244754;transcription elongation factor A1;;;;;
ENSRNOG00000026937;Arsk;715.2977931;0.850987204;-0.232790656;0.30706495;-0.758115363;0.448381923;0.999244754;arylsulfatase family; member K;;;;
ENSRNOG00000015677;Cda;1.887831329;4.944109444;2.305710679;3.041490901;0.758085674;0.448399695;0.999244754;cytidine deaminase;;;;;
ENSRNOG00000003849;Stx8;1258.343899;0.891747387;-0.165293011;0.21805782;-0.758023773;0.448436751;0.999244754;syntaxin 8;;;;;
ENSRNOG00000030318;Gpr83;892.6712631;0.816659383;-0.29219362;0.385509638;-0.757941152;0.448486213;0.999244754;G protein-coupled receptor 83;;;;;
ENSRNOG00000016870;Pcif1;1084.087005;0.877082027;-0.189216322;0.249655577;-0.757909453;0.448505191;0.999244754;phosphorylated CTD interacting factor 1;;;;;
ENSRNOG00000017352;Ctdnep1;2421.986583;0.905832667;-0.142683527;0.188319746;-0.757666309;0.448650773;0.999244754;CTD nuclear envelope phosphatase 1;;;;;
ENSRNOG00000005772;Hacd4;39.35160968;1.589265203;0.66835989;0.882260567;0.757553851;0.448718116;0.999244754;3-hydroxyacyl-CoA dehydratase 4;;;;;
ENSRNOG00000060530;Cdc34;1456.522405;0.890871696;-0.166710427;0.220067124;-0.757543532;0.448724296;0.999244754;cell division cycle 34; ubiqiutin conjugating enzyme;;;;
ENSRNOG00000067350;NA;7.823920978;2.472185039;1.305786731;1.723742711;0.757529951;0.448732429;0.999244754;NA;;;;;
ENSRNOG00000071105;Gpc5;5236.499964;1.113822974;0.155519956;0.20531959;0.75745308;0.448778466;0.999244754;glypican 5;;;;;
ENSRNOG00000065592;NA;1.331413365;0.113698355;-3.136716714;4.141308562;-0.757421638;0.448797297;0.999244754;NA;;;;;
ENSRNOG00000020652;Tgfb1;313.3627132;1.183188058;0.242679396;0.320432833;0.757348721;0.448840969;0.999244754;transforming growth factor; beta 1;;;;
ENSRNOG00000022039;Zbtb40;834.9710359;1.192181404;0.253603775;0.334871966;0.757315633;0.448860787;0.999244754;zinc finger and BTB domain containing 40;;;;;
ENSRNOG00000011497;Aldh1b1;277.104907;1.257686681;0.330772558;0.436919895;0.757055382;0.449016683;0.999244754;aldehyde dehydrogenase 1 family; member B1;;;;
ENSRNOG00000026053;Grem1;336.2327162;0.80179161;-0.318700775;0.421049146;-0.756920605;0.44909743;0.999244754;gremlin 1; DAN family BMP antagonist;;;;
ENSRNOG00000069730;NA;77.10260397;1.419839877;0.505728239;0.668170378;0.756885153;0.449118671;0.999244754;NA;;;;;
ENSRNOG00000059461;B4galt1;145.0351492;1.258367509;0.331553326;0.438317083;0.756423463;0.449395345;0.999244754;beta-1;4-galactosyltransferase 1;;;;
ENSRNOG00000017426;Rragc;2928.420307;1.132236212;0.179174971;0.23688332;0.756384921;0.449418446;0.999244754;Ras-related GTP binding C;;;;;
ENSRNOG00000045683;Mfap4;103.2995956;0.746322456;-0.422129;0.558215585;-0.75621142;0.449522447;0.999244754;microfibril associated protein 4;;;;;
ENSRNOG00000010744;Nrp1;2482.03989;1.131483171;0.178215126;0.235685108;0.756157775;0.449554606;0.999244754;neuropilin 1;;;;;
ENSRNOG00000022567;Gpr62;16.70039084;0.4784937;-1.063428166;1.406395731;-0.756137226;0.449566925;0.999244754;G protein-coupled receptor 62;;;;;
ENSRNOG00000068450;NA;20.9934221;1.7450712;0.8032859;1.06256263;0.755989226;0.449655655;0.999244754;NA;;;;;
ENSRNOG00000067361;Rhno1-ps2;25.33638434;0.587148466;-0.768202748;1.016166475;-0.755981197;0.449660469;0.999244754;RAD9-HUS1-RAD1 interacting nuclear orphan 1; pseudogene 2;;;;
ENSRNOG00000001440;Mdh2;6672.372588;0.908195207;-0.138925671;0.183806416;-0.755826019;0.449753515;0.999244754;malate dehydrogenase 2;;;;;
ENSRNOG00000000479;Kifc1;30.64592269;1.589266657;0.668361209;0.884279335;0.755825883;0.449753596;0.999244754;kinesin family member C1;;;;;
ENSRNOG00000027808;Lilra5;25.46009265;1.691499153;0.758302455;1.003532246;0.755633372;0.449869042;0.999244754;leukocyte immunoglobulin like receptor A5;;;;;
ENSRNOG00000019825;Zdhhc24;495.9418991;1.154200342;0.206893663;0.273860986;0.755469651;0.449967235;0.999244754;zinc finger; DHHC-type containing 24;;;;
ENSRNOG00000045889;LOC688282;11.03812203;2.224963805;1.153781867;1.527533407;0.755323492;0.450054907;0.999244754;hypothetical protein LOC688282;;;;;
ENSRNOG00000020456;Nucb2;1175.371209;1.139081996;0.187871602;0.248747946;0.755268959;0.45008762;0.999244754;nucleobindin 2;;;;;
ENSRNOG00000016547;Rgs19;566.3447906;0.857083282;-0.222492699;0.294642523;-0.755127593;0.450172428;0.999244754;regulator of G-protein signaling 19;;;;;
ENSRNOG00000065194;LOC102548186;7.896873224;0.38034208;-1.39463053;1.846881698;-0.755127159;0.450172689;0.999244754;uncharacterized LOC102548186;;;;;
ENSRNOG00000018316;Grap2;46.6629789;0.648951327;-0.623817818;0.826154262;-0.755086364;0.450197165;0.999244754;GRB2-related adaptor protein 2;;;;;
